idx,gpt_label,confidence,gold_label,confidence_normalized
3001,1,1.0,1,0.00033654452904799967
3002,1,0.625,0,0.0002103403306549998
3004,1,1.0,1,0.00033654452904799967
3005,1,1.0,1,0.00033654452904799967
3006,1,1.0,0,0.00033654452904799967
3007,1,1.0,1,0.00033654452904799967
3008,0,0.625,0,0.0002103403306549998
3009,1,1.0,1,0.00033654452904799967
3011,1,1.0,1,0.00033654452904799967
3012,1,1.0,1,0.00033654452904799967
3014,1,0.875,1,0.0002944764629169997
3015,1,0.75,1,0.00025240839678599975
3016,1,1.0,1,0.00033654452904799967
3017,1,1.0,1,0.00033654452904799967
3018,1,0.875,1,0.0002944764629169997
3019,0,0.25,0,8.413613226199992e-05
3020,1,0.875,1,0.0002944764629169997
3022,1,0.875,1,0.0002944764629169997
3023,1,0.875,1,0.0002944764629169997
3024,0,0.5,1,0.00016827226452399984
3025,1,0.875,1,0.0002944764629169997
3026,0,0.75,0,0.00025240839678599975
3027,1,0.875,1,0.0002944764629169997
3028,1,0.75,1,0.00025240839678599975
3029,1,1.0,1,0.00033654452904799967
3030,1,0.875,1,0.0002944764629169997
3031,1,0.625,0,0.0002103403306549998
3032,1,0.75,1,0.00025240839678599975
3033,1,0.875,0,0.0002944764629169997
3034,1,0.75,1,0.00025240839678599975
3035,1,1.0,1,0.00033654452904799967
3036,1,1.0,1,0.00033654452904799967
3037,1,0.875,1,0.0002944764629169997
3038,0,0.625,0,0.0002103403306549998
3039,1,1.0,1,0.00033654452904799967
3040,0,0.75,1,0.00025240839678599975
3041,1,0.75,1,0.00025240839678599975
3042,0,0.625,1,0.0002103403306549998
3043,1,1.0,1,0.00033654452904799967
3044,1,0.625,0,0.0002103403306549998
3045,1,0.875,1,0.0002944764629169997
3046,1,0.875,1,0.0002944764629169997
3047,1,0.5,1,0.00016827226452399984
3048,0,0.625,0,0.0002103403306549998
3049,0,0.625,1,0.0002103403306549998
3050,1,1.0,1,0.00033654452904799967
3051,1,1.0,1,0.00033654452904799967
3052,0,0.875,0,0.0002944764629169997
3053,1,1.0,1,0.00033654452904799967
3054,0,0.5,0,0.00016827226452399984
3055,1,1.0,1,0.00033654452904799967
3056,1,0.625,1,0.0002103403306549998
3057,1,1.0,1,0.00033654452904799967
3058,0,0.75,1,0.00025240839678599975
3059,1,0.5,1,0.00016827226452399984
3060,1,1.0,1,0.00033654452904799967
3061,1,1.0,1,0.00033654452904799967
3062,1,1.0,1,0.00033654452904799967
3063,1,1.0,1,0.00033654452904799967
3064,0,0.625,0,0.0002103403306549998
3065,0,0.75,0,0.00025240839678599975
3066,1,1.0,1,0.00033654452904799967
3067,0,0.125,1,4.206806613099996e-05
3068,1,0.625,1,0.0002103403306549998
3069,1,1.0,1,0.00033654452904799967
3070,1,1.0,1,0.00033654452904799967
3071,0,0.75,0,0.00025240839678599975
3072,1,1.0,1,0.00033654452904799967
3073,1,0.875,1,0.0002944764629169997
3074,1,1.0,0,0.00033654452904799967
3075,1,0.5,0,0.00016827226452399984
3076,1,1.0,0,0.00033654452904799967
3077,1,1.0,0,0.00033654452904799967
3078,1,0.625,1,0.0002103403306549998
3079,1,1.0,1,0.00033654452904799967
3080,1,1.0,1,0.00033654452904799967
3081,1,0.75,1,0.00025240839678599975
3082,0,0.75,1,0.00025240839678599975
3083,1,0.875,1,0.0002944764629169997
3084,1,1.0,1,0.00033654452904799967
3085,1,0.375,1,0.00012620419839299988
3086,1,0.625,1,0.0002103403306549998
3087,1,0.875,0,0.0002944764629169997
3088,1,1.0,1,0.00033654452904799967
3089,1,0.5,1,0.00016827226452399984
3090,1,0.875,1,0.0002944764629169997
3091,1,0.5,0,0.00016827226452399984
3092,1,1.0,1,0.00033654452904799967
3093,1,1.0,1,0.00033654452904799967
3094,0,0.625,1,0.0002103403306549998
3095,1,0.875,1,0.0002944764629169997
3096,1,0.875,1,0.0002944764629169997
3097,1,0.75,1,0.00025240839678599975
3098,0,0.75,0,0.00025240839678599975
3099,0,0.5,0,0.00016827226452399984
3100,0,0.75,0,0.00025240839678599975
3101,1,0.875,0,0.0002944764629169997
3102,1,0.25,0,8.413613226199992e-05
3103,1,0.875,1,0.0002944764629169997
3104,1,1.0,1,0.00033654452904799967
3105,1,1.0,1,0.00033654452904799967
3106,1,1.0,1,0.00033654452904799967
3107,1,0.875,0,0.0002944764629169997
3108,1,0.625,1,0.0002103403306549998
3109,0,0.625,0,0.0002103403306549998
3110,1,0.875,1,0.0002944764629169997
3111,0,0.5,1,0.00016827226452399984
3112,1,1.0,1,0.00033654452904799967
3113,1,0.875,1,0.0002944764629169997
3114,1,0.75,1,0.00025240839678599975
3115,0,0.625,0,0.0002103403306549998
3116,1,0.75,0,0.00025240839678599975
3117,1,1.0,1,0.00033654452904799967
3118,0,0.625,0,0.0002103403306549998
3121,1,0.875,1,0.0002944764629169997
3122,1,1.0,1,0.00033654452904799967
3123,0,0.375,0,0.00012620419839299988
3124,0,0.25,1,8.413613226199992e-05
3126,1,0.875,1,0.0002944764629169997
3127,1,0.875,1,0.0002944764629169997
3128,1,1.0,1,0.00033654452904799967
3129,1,0.875,1,0.0002944764629169997
3131,1,1.0,1,0.00033654452904799967
3132,1,0.75,1,0.00025240839678599975
3133,1,0.875,1,0.0002944764629169997
3134,1,0.75,1,0.00025240839678599975
3135,1,1.0,1,0.00033654452904799967
3136,1,0.875,1,0.0002944764629169997
3137,1,0.5,1,0.00016827226452399984
3138,1,0.375,0,0.00012620419839299988
3139,1,0.75,1,0.00025240839678599975
3141,0,0.75,0,0.00025240839678599975
3143,1,0.875,1,0.0002944764629169997
3144,0,0.625,0,0.0002103403306549998
3146,1,0.75,1,0.00025240839678599975
3147,1,1.0,1,0.00033654452904799967
3148,1,1.0,1,0.00033654452904799967
3149,0,0.375,0,0.00012620419839299988
3150,1,0.875,0,0.0002944764629169997
3151,1,0.625,0,0.0002103403306549998
3152,1,0.875,1,0.0002944764629169997
3154,1,1.0,1,0.00033654452904799967
3156,1,1.0,1,0.00033654452904799967
3157,1,1.0,0,0.00033654452904799967
3158,1,0.75,0,0.00025240839678599975
3159,1,0.875,1,0.0002944764629169997
3160,0,0.125,1,4.206806613099996e-05
3161,0,0.5,0,0.00016827226452399984
3162,0,0.625,1,0.0002103403306549998
3163,1,1.0,1,0.00033654452904799967
3164,1,1.0,1,0.00033654452904799967
3165,1,0.75,0,0.00025240839678599975
3166,1,1.0,1,0.00033654452904799967
3168,1,1.0,1,0.00033654452904799967
3169,1,0.75,1,0.00025240839678599975
3170,1,1.0,0,0.00033654452904799967
3171,1,1.0,1,0.00033654452904799967
3172,1,0.875,1,0.0002944764629169997
3173,0,0.75,0,0.00025240839678599975
3174,1,1.0,1,0.00033654452904799967
3175,1,0.5,0,0.00016827226452399984
3176,1,0.875,1,0.0002944764629169997
3178,1,1.0,0,0.00033654452904799967
3179,1,0.875,0,0.0002944764629169997
3180,1,1.0,1,0.00033654452904799967
3181,1,0.875,1,0.0002944764629169997
3182,1,1.0,1,0.00033654452904799967
3185,1,1.0,1,0.00033654452904799967
3186,1,0.75,1,0.00025240839678599975
3187,1,0.875,1,0.0002944764629169997
3188,1,1.0,0,0.00033654452904799967
3189,0,0.625,1,0.0002103403306549998
3190,1,1.0,1,0.00033654452904799967
3191,1,1.0,1,0.00033654452904799967
3192,1,1.0,1,0.00033654452904799967
3194,1,1.0,1,0.00033654452904799967
3195,1,0.75,0,0.00025240839678599975
3196,0,0.375,1,0.00012620419839299988
3197,0,0.625,1,0.0002103403306549998
3198,1,0.875,1,0.0002944764629169997
3199,1,1.0,1,0.00033654452904799967
3200,1,0.875,1,0.0002944764629169997
3201,1,0.875,1,0.0002944764629169997
3202,1,1.0,1,0.00033654452904799967
3203,1,0.875,1,0.0002944764629169997
3204,1,1.0,1,0.00033654452904799967
3205,1,0.875,1,0.0002944764629169997
3206,0,0.875,0,0.0002944764629169997
3207,1,0.875,1,0.0002944764629169997
3208,1,0.875,1,0.0002944764629169997
3209,0,0.625,0,0.0002103403306549998
3211,1,1.0,1,0.00033654452904799967
3212,1,1.0,0,0.00033654452904799967
3213,1,0.875,1,0.0002944764629169997
3214,1,1.0,1,0.00033654452904799967
3215,1,1.0,1,0.00033654452904799967
3217,1,0.625,1,0.0002103403306549998
3218,1,0.625,0,0.0002103403306549998
3219,1,0.5,0,0.00016827226452399984
3220,1,0.375,1,0.00012620419839299988
3221,0,0.75,0,0.00025240839678599975
3222,1,0.75,0,0.00025240839678599975
3223,1,0.75,1,0.00025240839678599975
3224,1,0.625,0,0.0002103403306549998
3225,1,0.875,1,0.0002944764629169997
3226,1,1.0,1,0.00033654452904799967
3227,1,1.0,1,0.00033654452904799967
3228,1,0.5,1,0.00016827226452399984
3229,1,1.0,1,0.00033654452904799967
3230,1,1.0,1,0.00033654452904799967
3231,1,0.875,1,0.0002944764629169997
3232,0,0.625,0,0.0002103403306549998
3233,1,0.875,1,0.0002944764629169997
3234,1,0.75,1,0.00025240839678599975
3235,1,1.0,1,0.00033654452904799967
3236,1,0.875,0,0.0002944764629169997
3238,1,1.0,0,0.00033654452904799967
3240,1,0.375,0,0.00012620419839299988
3241,1,1.0,1,0.00033654452904799967
3242,1,1.0,1,0.00033654452904799967
3243,1,1.0,1,0.00033654452904799967
3244,1,0.875,1,0.0002944764629169997
3245,1,0.625,1,0.0002103403306549998
3246,1,0.875,0,0.0002944764629169997
3247,1,1.0,1,0.00033654452904799967
3248,1,0.75,1,0.00025240839678599975
3249,1,0.25,1,8.413613226199992e-05
3250,1,1.0,1,0.00033654452904799967
3252,1,0.875,1,0.0002944764629169997
3253,1,1.0,0,0.00033654452904799967
3254,0,0.25,0,8.413613226199992e-05
3255,1,1.0,0,0.00033654452904799967
3256,1,0.625,1,0.0002103403306549998
3257,0,0.75,1,0.00025240839678599975
3258,1,0.875,0,0.0002944764629169997
3259,0,0.625,0,0.0002103403306549998
3260,0,0.75,0,0.00025240839678599975
3262,1,0.625,0,0.0002103403306549998
3263,0,0.625,0,0.0002103403306549998
3264,1,0.75,1,0.00025240839678599975
3265,0,0.75,0,0.00025240839678599975
3266,1,1.0,1,0.00033654452904799967
3267,1,0.875,1,0.0002944764629169997
3268,1,0.875,1,0.0002944764629169997
3269,0,0.375,0,0.00012620419839299988
3270,1,0.875,0,0.0002944764629169997
3271,1,0.875,0,0.0002944764629169997
3272,1,0.875,1,0.0002944764629169997
3273,1,0.875,1,0.0002944764629169997
3274,1,0.75,1,0.00025240839678599975
3275,1,1.0,1,0.00033654452904799967
3276,1,1.0,1,0.00033654452904799967
3277,0,0.75,0,0.00025240839678599975
3278,0,0.625,0,0.0002103403306549998
3279,1,1.0,1,0.00033654452904799967
3280,1,0.625,1,0.0002103403306549998
3282,1,0.75,1,0.00025240839678599975
3283,0,0.25,1,8.413613226199992e-05
3284,1,1.0,0,0.00033654452904799967
3285,1,0.875,1,0.0002944764629169997
3286,0,0.75,1,0.00025240839678599975
3287,1,0.875,1,0.0002944764629169997
3288,1,1.0,1,0.00033654452904799967
3290,1,0.875,1,0.0002944764629169997
3291,1,0.75,0,0.00025240839678599975
3292,1,1.0,1,0.00033654452904799967
3293,1,0.875,1,0.0002944764629169997
3294,1,1.0,1,0.00033654452904799967
3295,0,0.25,0,8.413613226199992e-05
3296,1,0.375,0,0.00012620419839299988
3297,1,1.0,1,0.00033654452904799967
3298,1,0.5,0,0.00016827226452399984
3299,1,0.5,1,0.00016827226452399984
3300,1,1.0,0,0.00033654452904799967
3301,1,0.875,1,0.0002944764629169997
3302,1,1.0,0,0.00033654452904799967
3303,1,1.0,1,0.00033654452904799967
3304,1,0.75,0,0.00025240839678599975
3305,1,1.0,1,0.00033654452904799967
3306,1,0.875,1,0.0002944764629169997
3307,1,1.0,1,0.00033654452904799967
3308,1,0.875,1,0.0002944764629169997
3309,1,1.0,1,0.00033654452904799967
3310,1,0.875,1,0.0002944764629169997
3311,1,0.625,1,0.0002103403306549998
3314,0,0.5,0,0.00016827226452399984
3315,1,1.0,1,0.00033654452904799967
3317,0,0.625,1,0.0002103403306549998
3318,1,0.625,1,0.0002103403306549998
3320,1,1.0,0,0.00033654452904799967
3321,0,0.5,0,0.00016827226452399984
3322,1,0.75,1,0.00025240839678599975
3324,1,1.0,1,0.00033654452904799967
3325,1,1.0,1,0.00033654452904799967
3326,1,0.5,0,0.00016827226452399984
3327,1,0.75,1,0.00025240839678599975
3328,1,0.875,1,0.0002944764629169997
3329,1,0.875,1,0.0002944764629169997
3330,1,1.0,1,0.00033654452904799967
3331,1,1.0,0,0.00033654452904799967
3332,1,1.0,1,0.00033654452904799967
3333,1,0.875,0,0.0002944764629169997
3334,1,0.875,1,0.0002944764629169997
3335,0,0.625,0,0.0002103403306549998
3336,0,0.625,1,0.0002103403306549998
3337,1,1.0,1,0.00033654452904799967
3338,1,0.875,0,0.0002944764629169997
3339,1,1.0,0,0.00033654452904799967
3340,1,0.75,1,0.00025240839678599975
3341,1,1.0,1,0.00033654452904799967
3342,1,0.625,1,0.0002103403306549998
3343,1,1.0,1,0.00033654452904799967
3344,1,0.875,1,0.0002944764629169997
3345,1,0.875,1,0.0002944764629169997
3346,1,1.0,1,0.00033654452904799967
3347,1,1.0,1,0.00033654452904799967
3348,1,0.875,1,0.0002944764629169997
3349,1,0.875,1,0.0002944764629169997
3350,1,0.875,1,0.0002944764629169997
3352,0,0.375,0,0.00012620419839299988
3353,1,0.75,1,0.00025240839678599975
3354,1,0.75,0,0.00025240839678599975
3355,0,0.75,0,0.00025240839678599975
3357,1,0.875,1,0.0002944764629169997
3358,1,0.75,1,0.00025240839678599975
3359,1,0.75,1,0.00025240839678599975
3360,1,1.0,1,0.00033654452904799967
3361,1,1.0,1,0.00033654452904799967
3362,1,1.0,1,0.00033654452904799967
3363,1,0.875,1,0.0002944764629169997
3365,1,1.0,1,0.00033654452904799967
3366,1,0.875,1,0.0002944764629169997
3367,1,1.0,1,0.00033654452904799967
3368,0,0.75,0,0.00025240839678599975
3369,1,1.0,1,0.00033654452904799967
3370,0,0.875,0,0.0002944764629169997
3371,1,0.75,1,0.00025240839678599975
3372,0,0.625,1,0.0002103403306549998
3373,1,0.75,1,0.00025240839678599975
3374,0,0.75,1,0.00025240839678599975
3375,1,0.75,1,0.00025240839678599975
3377,1,1.0,1,0.00033654452904799967
3378,1,0.875,1,0.0002944764629169997
3379,1,0.375,1,0.00012620419839299988
3380,1,1.0,1,0.00033654452904799967
3381,1,0.625,1,0.0002103403306549998
3383,1,1.0,1,0.00033654452904799967
3384,1,1.0,0,0.00033654452904799967
3385,1,1.0,0,0.00033654452904799967
3386,0,0.75,0,0.00025240839678599975
3387,1,0.875,1,0.0002944764629169997
3388,1,0.875,0,0.0002944764629169997
3389,1,0.875,1,0.0002944764629169997
3390,1,1.0,1,0.00033654452904799967
3391,0,0.625,0,0.0002103403306549998
3393,1,0.25,0,8.413613226199992e-05
3394,1,1.0,1,0.00033654452904799967
3395,0,0.5,1,0.00016827226452399984
3396,1,0.875,1,0.0002944764629169997
3397,1,1.0,1,0.00033654452904799967
3398,1,0.875,1,0.0002944764629169997
3400,1,1.0,1,0.00033654452904799967
3402,1,0.75,0,0.00025240839678599975
3403,0,0.75,0,0.00025240839678599975
3405,1,1.0,1,0.00033654452904799967
3406,1,1.0,1,0.00033654452904799967
3407,1,0.5,1,0.00016827226452399984
3408,1,0.75,0,0.00025240839678599975
3409,0,0.75,0,0.00025240839678599975
3410,1,0.375,0,0.00012620419839299988
3413,1,0.625,1,0.0002103403306549998
3414,1,0.5,1,0.00016827226452399984
3415,1,0.875,1,0.0002944764629169997
3416,0,0.75,0,0.00025240839678599975
3417,1,0.875,1,0.0002944764629169997
3418,0,0.75,1,0.00025240839678599975
3419,1,1.0,0,0.00033654452904799967
3420,1,0.875,1,0.0002944764629169997
3421,1,1.0,1,0.00033654452904799967
3422,1,1.0,1,0.00033654452904799967
3424,1,0.875,1,0.0002944764629169997
3425,1,1.0,0,0.00033654452904799967
3426,1,0.875,1,0.0002944764629169997
3427,0,0.625,1,0.0002103403306549998
3428,0,0.75,1,0.00025240839678599975
3429,1,0.875,1,0.0002944764629169997
3430,1,1.0,1,0.00033654452904799967
3431,1,0.375,0,0.00012620419839299988
3432,1,0.25,1,8.413613226199992e-05
3434,1,0.125,0,4.206806613099996e-05
3435,1,1.0,0,0.00033654452904799967
3436,1,1.0,1,0.00033654452904799967
3437,0,0.375,1,0.00012620419839299988
3438,1,0.75,1,0.00025240839678599975
3439,1,1.0,1,0.00033654452904799967
3440,0,0.75,1,0.00025240839678599975
3442,1,1.0,0,0.00033654452904799967
3443,1,0.75,1,0.00025240839678599975
3444,1,1.0,0,0.00033654452904799967
3445,0,0.75,0,0.00025240839678599975
3446,0,0.625,0,0.0002103403306549998
3447,0,0.625,1,0.0002103403306549998
3448,1,0.875,1,0.0002944764629169997
3449,1,0.875,1,0.0002944764629169997
3450,1,0.875,1,0.0002944764629169997
3451,1,0.75,1,0.00025240839678599975
3453,1,1.0,1,0.00033654452904799967
3454,1,1.0,1,0.00033654452904799967
3455,1,0.875,1,0.0002944764629169997
3456,1,1.0,1,0.00033654452904799967
3458,0,0.0,1,0.0
3459,1,0.875,0,0.0002944764629169997
3460,1,1.0,1,0.00033654452904799967
3461,1,1.0,1,0.00033654452904799967
3462,1,0.875,1,0.0002944764629169997
3463,0,0.875,0,0.0002944764629169997
3464,1,0.875,1,0.0002944764629169997
3465,0,0.375,1,0.00012620419839299988
3466,1,1.0,1,0.00033654452904799967
3467,1,0.625,0,0.0002103403306549998
3468,1,0.875,1,0.0002944764629169997
3469,1,0.125,0,4.206806613099996e-05
3471,0,0.375,1,0.00012620419839299988
3472,1,0.375,0,0.00012620419839299988
3473,1,1.0,1,0.00033654452904799967
3474,1,0.25,0,8.413613226199992e-05
3475,1,1.0,1,0.00033654452904799967
3477,1,0.875,1,0.0002944764629169997
3478,0,0.5,0,0.00016827226452399984
3479,1,1.0,1,0.00033654452904799967
3480,1,0.625,0,0.0002103403306549998
3481,1,0.5,1,0.00016827226452399984
3482,1,1.0,1,0.00033654452904799967
3484,0,0.75,1,0.00025240839678599975
3485,1,0.625,0,0.0002103403306549998
3486,1,0.875,1,0.0002944764629169997
3487,1,0.5,0,0.00016827226452399984
3488,1,1.0,1,0.00033654452904799967
3489,1,0.75,1,0.00025240839678599975
3490,1,1.0,1,0.00033654452904799967
3491,1,1.0,1,0.00033654452904799967
3492,1,1.0,1,0.00033654452904799967
3493,1,1.0,1,0.00033654452904799967
3494,1,0.75,1,0.00025240839678599975
3495,1,0.875,1,0.0002944764629169997
3496,1,0.875,1,0.0002944764629169997
3497,1,1.0,1,0.00033654452904799967
3498,1,1.0,0,0.00033654452904799967
3499,0,0.625,0,0.0002103403306549998
3500,1,0.625,1,0.0002103403306549998
3502,1,1.0,1,0.00033654452904799967
3503,1,1.0,1,0.00033654452904799967
3504,1,0.875,1,0.0002944764629169997
3505,1,0.375,1,0.00012620419839299988
3507,0,0.375,0,0.00012620419839299988
3508,1,0.875,1,0.0002944764629169997
3509,1,1.0,1,0.00033654452904799967
3510,1,1.0,1,0.00033654452904799967
3511,1,1.0,1,0.00033654452904799967
3512,1,0.875,0,0.0002944764629169997
3513,1,0.875,1,0.0002944764629169997
3514,1,1.0,1,0.00033654452904799967
3515,1,1.0,1,0.00033654452904799967
3516,1,1.0,1,0.00033654452904799967
3517,1,1.0,0,0.00033654452904799967
3519,1,1.0,1,0.00033654452904799967
3520,1,0.125,1,4.206806613099996e-05
3521,1,1.0,1,0.00033654452904799967
3522,1,0.875,1,0.0002944764629169997
3524,1,0.75,1,0.00025240839678599975
3525,0,0.625,0,0.0002103403306549998
3526,1,1.0,0,0.00033654452904799967
3527,1,1.0,1,0.00033654452904799967
3528,0,0.75,0,0.00025240839678599975
3529,0,0.75,1,0.00025240839678599975
3530,0,0.625,0,0.0002103403306549998
3532,0,0.875,0,0.0002944764629169997
3533,1,1.0,1,0.00033654452904799967
3534,1,1.0,1,0.00033654452904799967
3535,0,0.75,0,0.00025240839678599975
3536,1,1.0,1,0.00033654452904799967
3537,1,1.0,1,0.00033654452904799967
3539,1,1.0,1,0.00033654452904799967
3540,1,1.0,1,0.00033654452904799967
3541,0,0.75,0,0.00025240839678599975
3542,1,0.75,1,0.00025240839678599975
3543,1,1.0,1,0.00033654452904799967
3544,1,0.875,0,0.0002944764629169997
3545,1,0.625,1,0.0002103403306549998
3546,1,1.0,1,0.00033654452904799967
3547,0,0.75,0,0.00025240839678599975
3548,1,1.0,1,0.00033654452904799967
3549,0,0.75,0,0.00025240839678599975
3550,1,1.0,1,0.00033654452904799967
3551,1,1.0,1,0.00033654452904799967
3552,0,0.0,0,0.0
3553,0,0.5,1,0.00016827226452399984
3554,1,1.0,1,0.00033654452904799967
3556,1,0.875,1,0.0002944764629169997
3557,0,0.75,0,0.00025240839678599975
3558,1,0.875,1,0.0002944764629169997
3559,1,0.25,0,8.413613226199992e-05
3560,0,0.375,1,0.00012620419839299988
3561,1,0.875,1,0.0002944764629169997
3562,1,0.875,0,0.0002944764629169997
3564,1,1.0,1,0.00033654452904799967
3565,1,0.875,0,0.0002944764629169997
3566,1,0.875,1,0.0002944764629169997
3567,1,0.625,0,0.0002103403306549998
3568,1,1.0,1,0.00033654452904799967
3569,1,1.0,1,0.00033654452904799967
3570,1,0.75,1,0.00025240839678599975
3571,1,0.625,1,0.0002103403306549998
3572,0,0.75,0,0.00025240839678599975
3573,1,1.0,1,0.00033654452904799967
3574,1,1.0,0,0.00033654452904799967
3576,1,1.0,1,0.00033654452904799967
3577,1,0.875,0,0.0002944764629169997
3578,1,1.0,1,0.00033654452904799967
3579,1,1.0,1,0.00033654452904799967
3580,1,1.0,0,0.00033654452904799967
3581,1,1.0,1,0.00033654452904799967
3582,1,1.0,0,0.00033654452904799967
3585,1,1.0,1,0.00033654452904799967
3586,1,0.25,1,8.413613226199992e-05
3587,1,0.875,1,0.0002944764629169997
3588,1,1.0,1,0.00033654452904799967
3590,1,0.5,0,0.00016827226452399984
3591,1,0.875,0,0.0002944764629169997
3592,1,0.875,1,0.0002944764629169997
3593,1,1.0,1,0.00033654452904799967
3594,1,1.0,1,0.00033654452904799967
3595,0,0.375,0,0.00012620419839299988
3596,1,1.0,1,0.00033654452904799967
3597,1,1.0,1,0.00033654452904799967
3598,1,0.875,1,0.0002944764629169997
3600,1,0.75,0,0.00025240839678599975
3601,1,1.0,1,0.00033654452904799967
3602,1,1.0,1,0.00033654452904799967
3603,1,0.625,0,0.0002103403306549998
3604,1,0.875,0,0.0002944764629169997
3605,0,0.25,0,8.413613226199992e-05
3606,1,0.875,1,0.0002944764629169997
3607,1,0.75,1,0.00025240839678599975
3608,1,0.5,1,0.00016827226452399984
3609,1,0.75,0,0.00025240839678599975
3610,1,1.0,1,0.00033654452904799967
3611,0,0.75,1,0.00025240839678599975
3612,1,0.75,1,0.00025240839678599975
3613,1,0.875,1,0.0002944764629169997
3614,1,1.0,1,0.00033654452904799967
3616,1,0.625,0,0.0002103403306549998
3617,1,0.875,1,0.0002944764629169997
3618,1,1.0,1,0.00033654452904799967
3619,1,1.0,0,0.00033654452904799967
3620,1,1.0,1,0.00033654452904799967
3621,1,0.75,1,0.00025240839678599975
3622,1,1.0,1,0.00033654452904799967
3623,1,1.0,1,0.00033654452904799967
3624,1,1.0,1,0.00033654452904799967
3625,1,0.875,0,0.0002944764629169997
3626,1,0.625,0,0.0002103403306549998
3627,1,0.375,1,0.00012620419839299988
3628,1,1.0,0,0.00033654452904799967
3629,1,1.0,0,0.00033654452904799967
3630,1,0.875,1,0.0002944764629169997
3631,1,0.625,1,0.0002103403306549998
3632,0,0.75,0,0.00025240839678599975
3633,0,0.375,0,0.00012620419839299988
3634,1,1.0,1,0.00033654452904799967
3635,1,0.75,0,0.00025240839678599975
3637,1,0.625,1,0.0002103403306549998
3638,1,0.75,1,0.00025240839678599975
3640,0,0.5,0,0.00016827226452399984
3641,1,0.625,0,0.0002103403306549998
3642,1,1.0,1,0.00033654452904799967
3644,1,0.875,1,0.0002944764629169997
3645,1,1.0,1,0.00033654452904799967
3646,1,0.375,1,0.00012620419839299988
3648,1,1.0,1,0.00033654452904799967
3649,1,1.0,1,0.00033654452904799967
3650,1,0.875,1,0.0002944764629169997
3651,1,1.0,1,0.00033654452904799967
3652,1,1.0,1,0.00033654452904799967
3653,0,0.75,1,0.00025240839678599975
3655,1,0.875,1,0.0002944764629169997
3656,1,0.625,1,0.0002103403306549998
3657,1,0.375,1,0.00012620419839299988
3658,1,1.0,1,0.00033654452904799967
3659,1,1.0,1,0.00033654452904799967
3660,0,0.75,0,0.00025240839678599975
3661,1,0.875,1,0.0002944764629169997
3663,1,0.75,0,0.00025240839678599975
3664,1,0.875,1,0.0002944764629169997
3665,1,0.875,1,0.0002944764629169997
3666,0,0.5,0,0.00016827226452399984
3667,1,1.0,1,0.00033654452904799967
3669,1,1.0,1,0.00033654452904799967
3670,1,0.875,1,0.0002944764629169997
3671,1,1.0,0,0.00033654452904799967
3672,1,0.5,1,0.00016827226452399984
3674,1,0.875,1,0.0002944764629169997
3675,1,1.0,1,0.00033654452904799967
3676,1,1.0,0,0.00033654452904799967
3677,1,1.0,1,0.00033654452904799967
3678,0,0.625,0,0.0002103403306549998
3679,1,1.0,0,0.00033654452904799967
3680,1,1.0,1,0.00033654452904799967
3681,1,0.75,0,0.00025240839678599975
3682,1,0.625,1,0.0002103403306549998
3683,0,0.625,0,0.0002103403306549998
3684,1,0.875,1,0.0002944764629169997
3685,1,0.625,1,0.0002103403306549998
3686,0,0.625,0,0.0002103403306549998
3687,1,0.5,1,0.00016827226452399984
3688,1,1.0,1,0.00033654452904799967
3690,1,1.0,1,0.00033654452904799967
3691,1,1.0,1,0.00033654452904799967
3692,1,1.0,1,0.00033654452904799967
3693,1,0.625,1,0.0002103403306549998
3694,1,1.0,1,0.00033654452904799967
3695,1,1.0,1,0.00033654452904799967
3696,1,1.0,1,0.00033654452904799967
3697,1,1.0,1,0.00033654452904799967
3698,1,0.875,1,0.0002944764629169997
3700,1,1.0,1,0.00033654452904799967
3701,1,0.875,1,0.0002944764629169997
3702,1,0.625,0,0.0002103403306549998
3703,1,1.0,1,0.00033654452904799967
3704,1,1.0,1,0.00033654452904799967
3706,1,0.875,0,0.0002944764629169997
3707,1,0.5,1,0.00016827226452399984
3708,1,1.0,1,0.00033654452904799967
3709,1,0.5,1,0.00016827226452399984
3710,0,0.625,0,0.0002103403306549998
3711,1,1.0,1,0.00033654452904799967
3712,1,0.875,1,0.0002944764629169997
3713,1,0.875,1,0.0002944764629169997
3714,1,0.875,1,0.0002944764629169997
3715,1,1.0,1,0.00033654452904799967
3716,1,0.875,1,0.0002944764629169997
3717,1,1.0,1,0.00033654452904799967
3718,1,0.875,1,0.0002944764629169997
3719,1,1.0,1,0.00033654452904799967
3721,1,0.875,1,0.0002944764629169997
3722,1,0.875,0,0.0002944764629169997
3723,1,1.0,1,0.00033654452904799967
3724,0,0.5,0,0.00016827226452399984
3725,1,0.375,0,0.00012620419839299988
3726,1,1.0,1,0.00033654452904799967
3727,1,0.875,1,0.0002944764629169997
3728,1,0.875,0,0.0002944764629169997
3730,1,0.625,1,0.0002103403306549998
3731,1,1.0,1,0.00033654452904799967
3734,1,0.375,0,0.00012620419839299988
3735,1,0.75,0,0.00025240839678599975
3736,1,1.0,1,0.00033654452904799967
3737,1,0.375,1,0.00012620419839299988
3738,1,1.0,1,0.00033654452904799967
3739,1,1.0,1,0.00033654452904799967
3740,1,0.5,0,0.00016827226452399984
3742,0,0.625,0,0.0002103403306549998
3743,1,1.0,1,0.00033654452904799967
3744,1,1.0,0,0.00033654452904799967
3745,1,1.0,0,0.00033654452904799967
